Month,Category,Budget,Actual,Savings
01 January 2019,Insurance,2165.29,3416.37,2235.03
29 August 2019,Insurance,3765.74,2547.23,2243.84
27 November 2019,Insurance,2734.17,3679.83,1168.97
24 June 2020,Insurance,2226.14,2370.76,2197.92
17 October 2021,Insurance,3238.16,2120.03,1695.88
15 January 2022,Insurance,2380.08,3047.25,1512.71
12 September 2022,Insurance,2799.44,879.94,3269.11
10 January 2023,Insurance,2503.12,2127.35,2417.47
07 October 2023,Insurance,2687.78,2186.44,341.01
28 September 2019,Insurance,2196.84,1642.92,2241.79
27 December 2019,Insurance,2093.61,1738.88,2823.69
25 April 2020,Insurance,2655.87,2924.18,747.99
11 December 2022,Insurance,2499.65,1795.21,1198.83
07 September 2023,Insurance,2666.34,3496.89,2344.74
19 February 2021,Insurance,2301.19,3690.36,1564.27
09 February 2023,Insurance,2831.23,3384.67,1015.99
07 September 2023,Insurance,2764.69,2803.42,2227.25
28 September 2019,Insurance,2728.62,2190.78,1993.65
24 July 2020,Insurance,2886.5,3083.87,658.23
19 June 2021,Insurance,3720.03,3893.4,665.31
07 October 2023,Insurance,2780.08,3244.96,526.88
21 December 2020,Insurance,3064.54,3302.7,254.59
20 May 2021,Insurance,3005.56,3409.25,797.99
16 March 2022,Insurance,2822.13,2764.49,1292.15
08 August 2023,Insurance,2358.98,2933.86,784.58
26 January 2020,Insurance,2672.12,1486.82,2921.95
21 November 2020,Insurance,2229.95,1068.14,2499.11
19 June 2021,Insurance,2385.19,2868.96,1528.72
17 September 2021,Insurance,3379.92,2451.35,3206.44
09 July 2023,Insurance,3322.87,3041.49,842.34
30 July 2019,Insurance,2903.96,2867.39,252.58
25 April 2020,Insurance,2450.86,3345.58,419.18
24 June 2020,Insurance,2353.06,2614.36,2233.76
16 March 2022,Insurance,2160.4,3431.49,1069.32
15 May 2022,Insurance,3211.82,3134.06,1344.36
12 October 2022,Insurance,3225.64,3920.42,858.79
31 May 2019,Insurance,3132.23,2841.84,2451.47
17 September 2021,Insurance,3410,4257.87,223.75
15 January 2022,Insurance,3015.69,2911.85,1076.66
16 March 2022,Insurance,3033.93,3611.48,668.97
31 May 2019,Healthcare,2079.72,3876.57,151.82
22 October 2020,Healthcare,2837.11,2474.84,2662.01
20 January 2021,Healthcare,2665.05,2830.71,2028.92
17 October 2021,Healthcare,2739.51,3430.91,294.67
10 January 2023,Healthcare,2922.43,3075.01,1647.5
09 July 2023,Healthcare,1942.39,2600.71,2977.84
07 September 2023,Healthcare,2697.48,2919.91,1196.12
27 December 2019,Healthcare,2409.44,2534.03,52.14
26 March 2020,Healthcare,2757.38,2020.61,1794.23
20 January 2021,Healthcare,2743.33,3271.94,191.47
20 April 2021,Healthcare,3357.66,1360.32,2663.55
24 June 2020,Healthcare,2937.08,3264.87,246.65
21 December 2020,Healthcare,2378.99,2155.87,685.49
16 November 2021,Healthcare,3152.31,2430.48,2021.1
15 May 2022,Healthcare,2631.98,3570.01,1603.71
14 July 2022,Healthcare,3111.91,3430.15,2353.94
10 April 2023,Healthcare,3367.34,3048.59,743.05
24 July 2020,Healthcare,3734.83,2707.27,1921.24
19 June 2021,Healthcare,3024.36,2866.51,860.69
14 February 2022,Healthcare,2528.4,2737.67,1270.87
11 November 2022,Healthcare,2970.39,2707.59,300.74
09 July 2023,Healthcare,3562.9,3691.02,193.75
01 April 2019,Healthcare,3144.62,2870.08,14.32
30 July 2019,Healthcare,3306.8,3708.33,816.1
27 December 2019,Healthcare,2453.71,2805.6,712.57
26 March 2020,Healthcare,3098.12,1551.83,2236.13
15 April 2022,Healthcare,2794.67,2327.95,765.7
08 August 2023,Healthcare,3573.38,1752.14,3097.98
31 January 2019,Healthcare,2994.05,2873.48,1118
02 March 2019,Healthcare,2651.93,2531.95,2168.1
31 May 2019,Healthcare,3179.79,2559.28,634.17
28 October 2019,Healthcare,2610.68,3329.73,2727.2
16 November 2021,Healthcare,2730.24,1878.88,1527.73
11 November 2022,Healthcare,2891.74,3668.42,528.37
07 September 2023,Healthcare,3764.44,4324.96,441.92
01 April 2019,Healthcare,3210.41,1710.64,2291.52
14 February 2022,Healthcare,3694.37,2538.87,999.78
11 November 2022,Healthcare,2610.73,2418.36,2272.99
30 July 2019,Healthcare,2444.3,3054.91,825.83
29 August 2019,Healthcare,3143.18,3012.55,2077.33
22 October 2020,Healthcare,3309.33,3433.1,1071.26
15 January 2022,Healthcare,3117.89,3513.52,132.9
01 January 2019,Healthcare,2840.67,2823.23,1736.16
31 January 2019,Healthcare,3668.85,1650.04,1980.72
29 August 2019,Healthcare,2994.82,1370.53,1453.45
25 May 2020,Healthcare,2831.99,2721.3,632.59
18 August 2021,Healthcare,2867.1,1910.38,2741.82
10 May 2023,Healthcare,3487.76,3712.92,158.06
01 April 2019,Healthcare,2599.15,3270.09,2031.86
28 October 2019,Healthcare,2812.68,2701.36,1700.24
26 January 2020,Healthcare,2529.62,4550.07,1792.54
21 March 2021,Healthcare,2483.09,3451.68,1323.13
14 February 2022,Healthcare,3138.21,1482.06,2635.53
09 February 2023,Healthcare,3752.35,2904.68,1509.08
25 February 2020,Healthcare,2363.85,1471.64,2236.93
16 November 2021,Healthcare,2120.53,2834.68,1648.24
10 January 2023,Healthcare,2874.44,2684.49,1513.84
10 May 2023,Healthcare,2091.56,3943.6,270.94
29 August 2019,Healthcare,2587.44,3122.35,1641.04
17 September 2021,Healthcare,3038.19,3683.42,718.52
15 January 2022,Healthcare,2530.6,3784.15,264.57
09 July 2023,Healthcare,2781.88,2742.33,2178.92
28 October 2019,Healthcare,3301,4227.82,548.09
25 May 2020,Healthcare,2272.3,3125.66,3064.62
02 March 2019,Healthcare,2527.14,2656.18,2123.24
27 December 2019,Healthcare,3459.09,4477.98,669.16
25 May 2020,Healthcare,2677.7,3404.97,2272.81
19 June 2021,Healthcare,2249.48,4036.2,829.11
14 July 2022,Healthcare,2928.88,3799.29,290.95
12 October 2022,Healthcare,2244.59,3264.27,79.86
10 January 2023,Healthcare,2382.33,2583.13,1766.85
01 May 2019,Healthcare,2312.77,2460.77,3632.72
20 May 2021,Healthcare,3368.69,2425.14,570.41
19 July 2021,Healthcare,3513.54,3330.8,783.69
16 December 2021,Healthcare,2482.01,3382.48,2909.93
13 August 2022,Healthcare,3599.57,2191.17,1980.82
11 December 2022,Healthcare,2937.86,2556.68,980.13
10 January 2023,Healthcare,2408.93,3278.59,1718
09 February 2023,Healthcare,3385.99,3446.5,684.3
07 October 2023,Healthcare,2433.01,3748.54,43.94
01 January 2019,Healthcare,2430,3430.29,492.11
02 March 2019,Healthcare,2406.45,2639.61,3958.85
01 May 2019,Healthcare,2437.16,2533.78,1965.23
29 August 2019,Healthcare,2437.05,3598.39,1692.11
17 October 2021,Healthcare,3083.69,1152.24,2922.99
09 July 2023,Healthcare,3609.07,3880.61,780.18
07 October 2023,Healthcare,2234.61,3415.79,3161.92
01 January 2019,Healthcare,2848.08,1997.77,461.68
25 May 2020,Healthcare,3100.36,2958.28,1178.33
24 June 2020,Healthcare,3095.09,2227.67,1998.72
20 April 2021,Healthcare,2491.38,2828.2,222.14
10 January 2023,Healthcare,3539.62,2857.86,2603.37
27 November 2019,Healthcare,2688.57,3323.07,480.21
11 December 2022,Healthcare,3386.92,1496.69,1354.76
25 February 2020,Healthcare,2786.93,2859.19,1193.6
20 January 2021,Healthcare,2364,3054.29,440.43
17 September 2021,Healthcare,3239.07,2810.71,1875.05
12 October 2022,Healthcare,2350.28,3183.38,80.39
10 May 2023,Healthcare,2224.66,2978.25,1406.97
09 June 2023,Healthcare,2436.48,2972.51,1231.72
27 November 2019,Healthcare,3484.69,3930.75,526.34
22 October 2020,Healthcare,2800.76,1148.93,2445.29
17 October 2021,Healthcare,2606.29,2595.71,774.55
10 January 2023,Healthcare,3407.94,2275.46,1541.66
31 May 2019,Healthcare,2947.28,2692.63,2564.67
26 January 2020,Healthcare,3352.12,3629.61,115.7
24 July 2020,Healthcare,2777.84,3149.43,1200.49
17 October 2021,Healthcare,3380.32,3518.73,885.43
06 November 2023,Healthcare,3811.81,2415.4,1405.93
30 June 2019,Healthcare,3512.01,1683.56,2837.4
30 July 2019,Healthcare,2598.95,2958.34,2938.82
24 June 2020,Healthcare,3179.38,2733.1,2726.86
15 April 2022,Healthcare,3254.08,3431.6,468.67
12 October 2022,Healthcare,2913.05,3458.44,986.86
11 November 2022,Healthcare,2844,2500.34,749.95
11 March 2023,Healthcare,2304.3,3176.59,1210.36
06 November 2023,Healthcare,2650.22,3100.27,1437.32
25 February 2020,Healthcare,3328.53,2000.92,1851.67
22 September 2020,Healthcare,2844.51,2922.43,312.43
21 December 2020,Healthcare,2657.21,1692.88,2123.45
19 July 2021,Healthcare,3419.6,3251.08,214.54
10 January 2023,Healthcare,2960.54,1480.99,1005.21
10 April 2023,Healthcare,2767.31,2107.81,1754.75
26 January 2020,Healthcare,2936.08,3673.97,991.75
21 December 2020,Healthcare,3742.07,2854.79,63.54
19 July 2021,Healthcare,2530.07,2627.82,4200.45
17 October 2021,Healthcare,2177.49,1994.56,2752.07
16 December 2021,Healthcare,3030.22,2703.66,2020.09
31 January 2019,Healthcare,3415.1,4535.17,273.76
26 March 2020,Healthcare,3234.64,2955.18,2425.42
16 December 2021,Healthcare,3300.92,1358.34,2224.07
12 October 2022,Healthcare,2669.79,3607.76,1302.67
09 July 2023,Healthcare,4187.3,2249.99,2598.43
01 May 2019,Healthcare,1383.52,3607.51,1274.98
28 October 2019,Healthcare,3144.57,2074.66,2105.12
25 April 2020,Healthcare,2493.16,2105.98,2294.62
25 May 2020,Healthcare,2739.99,2325.95,1835.33
22 September 2020,Healthcare,3232.05,3579.79,1728.09
20 April 2021,Healthcare,2168.76,1881.78,1421.44
19 July 2021,Healthcare,2830.88,2423.81,1313.42
09 February 2023,Healthcare,2382.55,3525.77,352.08
24 July 2020,Healthcare,2550.48,601.26,3863.91
10 January 2023,Healthcare,2757.98,2785.75,444.2
09 July 2023,Healthcare,3010.65,3503.65,444.32
07 September 2023,Healthcare,2563.7,3076.65,1654.67
07 October 2023,Healthcare,2767.26,1338.47,2757.69
06 November 2023,Healthcare,2757.33,3662.04,1216.85
26 January 2020,Healthcare,2528.49,989.71,2925.75
26 March 2020,Healthcare,2354.84,3012.03,1391.09
20 April 2021,Healthcare,3863.85,1029.22,2940.83
20 May 2021,Healthcare,2727.51,3014.68,1830.41
28 October 2019,Healthcare,2741.21,4100.86,1547.67
25 April 2020,Healthcare,2379.14,3141.27,2033.7
24 July 2020,Healthcare,2803.2,2234.91,1665.88
14 February 2022,Healthcare,1991.53,2987.43,869.89
09 February 2023,Healthcare,3794.28,2744.66,1479.18
10 April 2023,Healthcare,2588.05,2467.19,618.06
08 August 2023,Healthcare,3259.04,2949.71,1325.06
07 September 2023,Healthcare,2137.69,2631.25,441.72
01 January 2019,Healthcare,2793.26,1970.17,1130.16
31 January 2019,Healthcare,2546.93,2504.12,1732.87
31 May 2019,Healthcare,2698.83,2530.7,2865.43
22 September 2020,Healthcare,2840.96,2614,1773.46
20 April 2021,Healthcare,2084.6,1866.36,2577.6
01 May 2019,Healthcare,2680.55,2705.48,1007.11
26 January 2020,Healthcare,2888.49,2864.03,2873.28
20 January 2021,Healthcare,3845.96,3377.53,1386.03
19 June 2021,Healthcare,2764.43,1791.96,1990.37
15 January 2022,Healthcare,2966.82,3992.48,1164.97
15 May 2022,Healthcare,2502.23,1645.38,1208.78
26 March 2020,Healthcare,2212.28,2184.06,938.8
25 April 2020,Healthcare,2708.52,1632.99,2090.1
21 November 2020,Healthcare,2765.45,3390.29,799.65
15 April 2022,Healthcare,2724.21,1964.43,2918.72
11 December 2022,Healthcare,2934.91,2515.47,2286.6
09 February 2023,Healthcare,3124.86,3598.62,629.3
09 June 2023,Healthcare,2682.24,2902.08,2028.34
01 January 2019,Healthcare,3130.67,2413.51,155.84
22 October 2020,Healthcare,2372.09,2592.12,1269.69
17 October 2021,Healthcare,3034.63,2028.71,951.76
14 July 2022,Healthcare,3148.72,2630.2,1584.53
24 July 2020,Healthcare,2450.97,3449.8,1822.02
19 February 2021,Healthcare,2717.57,2547.81,1930.42
15 April 2022,Healthcare,2776.87,2686.17,1861.14
10 May 2023,Healthcare,2568.94,2913.65,962.01
06 November 2023,Healthcare,2497.18,4329.41,1468.47
26 March 2020,Healthcare,2791.91,3225.68,1560.73
07 September 2023,Healthcare,2433.98,3701.57,710.73
07 October 2023,Healthcare,2631.72,3669.91,96.37
31 May 2019,Healthcare,3603.5,2722.13,1453.51
21 November 2020,Healthcare,2447.14,3785.45,779.8
15 April 2022,Healthcare,3424.28,2570.98,2611
10 April 2023,Healthcare,1864.69,2373.49,1798.63
10 May 2023,Healthcare,3521.72,3947.05,262.9
01 May 2019,Healthcare,2822.4,2878.56,1437.58
26 January 2020,Healthcare,2786.25,2638.1,1236.01
24 July 2020,Healthcare,3915.19,2092.14,1952.41
15 January 2022,Healthcare,3391.25,3861.04,37.67
10 May 2023,Healthcare,2480.08,3579.39,758.35
07 October 2023,Healthcare,3060.18,2472.35,1189.38
26 January 2020,Healthcare,2741.25,2708.25,795.56
17 September 2021,Healthcare,3384.63,3628.64,774.61
15 January 2022,Healthcare,2721.06,2202.31,3134.57
12 September 2022,Healthcare,2707.33,3982.71,828.69
10 April 2023,Healthcare,3047.1,2355.52,2936.03
10 May 2023,Healthcare,3009.34,2455.46,2281.19
27 November 2019,Healthcare,3206,2864.03,913.52
24 July 2020,Healthcare,2296.33,3650.56,498.72
20 January 2021,Healthcare,2324.56,2572.65,1042.74
21 March 2021,Healthcare,2661.82,2422.39,771.74
11 November 2022,Healthcare,3648.78,3136.87,774.33
01 January 2019,Healthcare,3866.26,2092.29,1984.74
19 June 2021,Healthcare,2574.56,2854.43,1752.14
10 January 2023,Healthcare,2133.72,1018.42,3760.01
29 August 2019,Healthcare,2011.84,3144.3,63.03
27 December 2019,Healthcare,3024.71,4712.13,378.08
22 September 2020,Healthcare,3127.71,2847.89,161.67
21 March 2021,Healthcare,2730.76,2418.8,2354.65
15 April 2022,Healthcare,2523.25,2667.71,1018.55
09 June 2023,Healthcare,3019.67,2224.34,2152.29
22 October 2020,Healthcare,2749.1,3264.64,225.47
17 September 2021,Healthcare,2147.31,3061.53,11.26
28 October 2019,Healthcare,1993.38,3772.83,49.59
26 March 2020,Healthcare,2459.62,2985.71,133.53
24 July 2020,Healthcare,2853.33,3453.1,457.51
09 February 2023,Healthcare,3173,3468.96,1164.28
10 May 2023,Healthcare,2357.92,2692.09,1178.49
17 September 2021,Healthcare,2394.66,2140.66,3188.63
15 April 2022,Healthcare,2579.08,2235.81,2569.56
11 November 2022,Healthcare,3025.26,2735.75,1415.07
11 November 2022,Healthcare,3242.65,2866.01,467.41
10 April 2023,Healthcare,2196.61,2157.48,2578.75
30 June 2019,Healthcare,2752.43,3190.63,1288.15
20 January 2021,Healthcare,2553.59,2492.13,434.89
15 January 2022,Healthcare,2942.07,1666.13,3057.59
14 July 2022,Healthcare,2532.28,2366.94,0.47
10 May 2023,Healthcare,3651.38,3984.94,16.46
31 May 2019,Healthcare,3124.74,2932.84,1516.32
27 November 2019,Healthcare,2344.84,3407.05,466.03
23 August 2020,Healthcare,2571.56,2050.05,1627.44
16 December 2021,Healthcare,2779.03,3289.25,1332.52
11 March 2023,Healthcare,1821.19,2319.56,1105.97
26 January 2020,Healthcare,2719.09,3142.13,994.58
15 January 2022,Healthcare,1749.03,3222.82,1253.56
11 March 2023,Healthcare,3329.11,2549.94,1680.46
07 October 2023,Healthcare,3138.36,2988.52,715.46
27 November 2019,Healthcare,2054.54,3802.35,272.63
26 March 2020,Healthcare,2463.44,3948.58,1286.98
22 September 2020,Healthcare,1934.64,2985.14,2451.13
18 August 2021,Healthcare,2468.39,2182.44,1608.79
